username,Sour - American Wild Ale,Lager - American Light,Scottish Export Ale,IPA - English,Lager - Vienna,Porter - American,Pale Wheat Ale - American,Spiced / Herbed Beer,Gruit / Ancient Herbed Ale,Pilsner - Imperial / Double,Rye Beer,Red Ale - Irish,Belgian Dubbel,Sour - Gueuze,Bière de Garde,Stout - Imperial Milk / Sweet,IPA - Black / Cascadian Dark Ale,Brown Ale - Belgian,Lager - Dortmunder / Export,Dark Ale,Hefeweizen,Stout - Imperial Oatmeal,Barleywine - English,IPA - Imperial / Double Black,Festbier,Lager - Dunkel Munich,Blonde Ale,Fruit Beer,Scotch Ale / Wee Heavy,Kellerbier / Zwickelbier,Lager - Dark,Strong Ale - English,Porter - Baltic,Lambic - Fruit,IPA - Red,Lager - Pale,Strong Ale - American,Winter Warmer,Blonde Ale - Belgian Blonde / Golden,Maibock/Helles Bock,Sour - Flanders Oud Bruin,Winter Ale,Belgian Tripel,Stout - Other,California Common,IPA - Session / India Session Ale,Sour - Gose,Belgian Strong Dark Ale,Golden Ale,Roggenbier,Red Ale - American Amber / Red,Dampfbier,Stout - American,Sour - Ale,IPA - American,Lager - Winter,Altbier,Smoked Beer,Bock,Lager - Helles,Stout - Oatmeal,Pilsner - Other,Doppelbock ,IPA - White,Lager - IPL,IPA - Triple,English Mild Ale,English Bitter,Cream Ale,Pale Ale - American,Stout - American Imperial / Double,Lager - North American Adjunct,Witbier,Weizenbock,Lager - Japanese Rice,Scottish Ale,Porter - Other,Pilsner - German,Pumpkin / Yam Beer,Red Ale - Imperial / Double,IPA - Imperial / Double,Schwarzbier,Belgian Strong Golden Ale,Sour - Flanders Red Ale,Lambic - Framboise,Rye IPA,Pale Ale - Belgian,IPA - International,IPA - Belgian,Shandy / Radler,Stout - Milk / Sweet,Stout - Irish Dry,Saison / Farmhouse Ale,Porter - English,Harvest Ale,Pilsner - Czech,Stout - Imperial / Double,Specialty Grain,Brown Ale - Imperial / Double,Extra Special / Strong Bitter,Rauchbier,Stout - Russian Imperial,Patersbier,Märzen,Pale Ale - English,Kölsch,Brown Ale - American,Sour - Berliner Weisse,Cider,Brown Ale - English,Pale Ale - Australian,Red Ale - Other,Pale Ale - International,Old Ale,Malt Liquor ,Pale Ale - New Zealand,Traditional Ale,Lager - Euro,Lager - Euro Dark,Grätzer / Grodziskie,Mumme,Porter - Imperial / Double,Stout - Foreign / Export,Eisbock,Ginger Beer,Lager - Euro Strong,Lambic - Other,Mead,Grisette,Lambic - Kriek,Lager - American Amber / Red,Wheat Wine,Gluten-Free,Stout - Oyster,Dunkelweizen,Bière de Champagne / Bière Brut,Imperial Pale Ale,Burton Ale,Kristallweizen ,Malt Beer,Belgian Quad,Non-Alcoholic,Barleywine - American,Perry,Lager - Amber,Kvass,Barleywine - Other,Braggot,Brown Ale - Other,Lager - Black,Hefeweizen Light / Leicht,Kombucha,Sahti,Sour - Farmhouse IPA,Root Beer,Australian Sparkling Ale,Applewine,Black & Tan,Cyser,Melomel,Faro,Lager - Red,Happoshu,Pyment,Zoigl,English Ale,Belgian Trappist Ale,American Blonde Ale
KDawg0007,0.013869625520110958,0.004160887656033287,0.0,0.005547850208044383,0.008321775312066574,0.013869625520110958,0.013869625520110958,0.006934812760055479,0.0013869625520110957,0.0,0.005547850208044383,0.0013869625520110957,0.0027739251040221915,0.0,0.0027739251040221915,0.013869625520110958,0.011095700416088766,0.0,0.0,0.0,0.004160887656033287,0.0027739251040221915,0.006934812760055479,0.004160887656033287,0.0,0.0013869625520110957,0.009708737864077669,0.011095700416088766,0.009708737864077669,0.0,0.0,0.0013869625520110957,0.0027739251040221915,0.0,0.004160887656033287,0.008321775312066574,0.020804438280166437,0.004160887656033287,0.005547850208044383,0.0,0.0013869625520110957,0.008321775312066574,0.023578363384188627,0.006934812760055479,0.0,0.013869625520110958,0.0027739251040221915,0.012482662968099861,0.0013869625520110957,0.0,0.013869625520110958,0.0,0.006934812760055479,0.0319001386962552,0.10818307905686546,0.0013869625520110957,0.0013869625520110957,0.006934812760055479,0.0013869625520110957,0.004160887656033287,0.006934812760055479,0.004160887656033287,0.008321775312066574,0.0027739251040221915,0.004160887656033287,0.009708737864077669,0.0013869625520110957,0.0027739251040221915,0.0013869625520110957,0.023578363384188627,0.044382801664355064,0.006934812760055479,0.012482662968099861,0.0,0.0,0.0027739251040221915,0.005547850208044383,0.004160887656033287,0.026352288488210817,0.008321775312066574,0.10540915395284327,0.0027739251040221915,0.009708737864077669,0.0,0.0,0.005547850208044383,0.009708737864077669,0.0,0.006934812760055479,0.004160887656033287,0.012482662968099861,0.005547850208044383,0.044382801664355064,0.004160887656033287,0.0,0.004160887656033287,0.018030513176144243,0.0,0.006934812760055479,0.005547850208044383,0.0027739251040221915,0.026352288488210817,0.0,0.006934812760055479,0.0027739251040221915,0.004160887656033287,0.012482662968099861,0.004160887656033287,0.004160887656033287,0.0027739251040221915,0.0,0.0,0.0,0.006934812760055479,0.0,0.0,0.0,0.0027739251040221915,0.0,0.0,0.0,0.013869625520110958,0.0013869625520110957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005547850208044383,0.0013869625520110957,0.0,0.0027739251040221915,0.0027739251040221915,0.0,0.0,0.0,0.0,0.0,0.020804438280166437,0.0,0.0027739251040221915,0.0,0.0,0.0,0.0,0.0,0.0013869625520110957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
playthenwork,0.0,0.05263157894736842,0.0,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.02631578947368421,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.47368421052631576,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TheBigSemp,0.016983695652173912,0.005095108695652174,0.001358695652173913,0.004415760869565217,0.004076086956521739,0.009171195652173914,0.012907608695652174,0.005434782608695652,0.0010190217391304348,0.0010190217391304348,0.008831521739130434,0.0033967391304347825,0.00577445652173913,0.003736413043478261,0.0033967391304347825,0.002377717391304348,0.0078125,0.0006793478260869565,0.00033967391304347825,0.0016983695652173913,0.01188858695652174,0.001358695652173913,0.005095108695652174,0.002377717391304348,0.0006793478260869565,0.001358695652173913,0.015285326086956522,0.01970108695652174,0.005434782608695652,0.001358695652173913,0.0033967391304347825,0.001358695652173913,0.0030570652173913045,0.0016983695652173913,0.001358695652173913,0.01154891304347826,0.007133152173913043,0.0020380434782608695,0.005095108695652174,0.002717391304347826,0.0010190217391304348,0.0078125,0.01154891304347826,0.009510869565217392,0.0010190217391304348,0.018342391304347828,0.009171195652173914,0.006114130434782609,0.006793478260869565,0.00033967391304347825,0.020720108695652172,0.00033967391304347825,0.010869565217391304,0.035665760869565216,0.10292119565217392,0.0006793478260869565,0.0020380434782608695,0.00577445652173913,0.004415760869565217,0.004755434782608696,0.006453804347826087,0.006793478260869565,0.0033967391304347825,0.0030570652173913045,0.007133152173913043,0.006114130434782609,0.0016983695652173913,0.002377717391304348,0.007133152173913043,0.04585597826086957,0.04042119565217391,0.00985054347826087,0.020040760869565216,0.0016983695652173913,0.0010190217391304348,0.002377717391304348,0.0078125,0.00577445652173913,0.017323369565217392,0.002717391304347826,0.08016304347826086,0.0016983695652173913,0.006114130434782609,0.004415760869565217,0.0010190217391304348,0.0030570652173913045,0.005434782608695652,0.0006793478260869565,0.006114130434782609,0.006453804347826087,0.010190217391304348,0.0033967391304347825,0.042119565217391304,0.0006793478260869565,0.0,0.004415760869565217,0.011209239130434782,0.00033967391304347825,0.0020380434782608695,0.005095108695652174,0.0006793478260869565,0.014945652173913044,0.00033967391304347825,0.00985054347826087,0.00577445652173913,0.005095108695652174,0.014266304347826086,0.00985054347826087,0.01936141304347826,0.0030570652173913045,0.0,0.0,0.0,0.0033967391304347825,0.0020380434782608695,0.00033967391304347825,0.0,0.003736413043478261,0.001358695652173913,0.0,0.0,0.004415760869565217,0.001358695652173913,0.0,0.0010190217391304348,0.00033967391304347825,0.0010190217391304348,0.0016983695652173913,0.00033967391304347825,0.002717391304347826,0.0033967391304347825,0.0020380434782608695,0.003736413043478261,0.0006793478260869565,0.0016983695652173913,0.0,0.0,0.0,0.0006793478260869565,0.001358695652173913,0.007133152173913043,0.0,0.008831521739130434,0.0016983695652173913,0.0006793478260869565,0.0,0.0,0.0,0.00033967391304347825,0.0,0.0,0.0,0.00033967391304347825,0.0,0.001358695652173913,0.00033967391304347825,0.0,0.0010190217391304348,0.00033967391304347825,0.00033967391304347825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
thillsman,0.004016064257028112,0.008032128514056224,0.0,0.008032128514056224,0.0,0.020080321285140562,0.028112449799196786,0.01606425702811245,0.0,0.004016064257028112,0.020080321285140562,0.012048192771084338,0.004016064257028112,0.0,0.0,0.004016064257028112,0.004016064257028112,0.0,0.0,0.0,0.020080321285140562,0.0,0.0,0.0,0.0,0.008032128514056224,0.012048192771084338,0.01606425702811245,0.004016064257028112,0.0,0.004016064257028112,0.0,0.0,0.0,0.012048192771084338,0.012048192771084338,0.004016064257028112,0.008032128514056224,0.008032128514056224,0.008032128514056224,0.004016064257028112,0.01606425702811245,0.004016064257028112,0.004016064257028112,0.004016064257028112,0.012048192771084338,0.004016064257028112,0.0,0.012048192771084338,0.0,0.024096385542168676,0.0,0.012048192771084338,0.004016064257028112,0.09236947791164658,0.004016064257028112,0.004016064257028112,0.012048192771084338,0.004016064257028112,0.024096385542168676,0.01606425702811245,0.008032128514056224,0.004016064257028112,0.008032128514056224,0.0,0.004016064257028112,0.0,0.0,0.004016064257028112,0.07228915662650602,0.024096385542168676,0.012048192771084338,0.024096385542168676,0.008032128514056224,0.0,0.0,0.012048192771084338,0.004016064257028112,0.028112449799196786,0.004016064257028112,0.028112449799196786,0.0,0.0,0.0,0.0,0.004016064257028112,0.01606425702811245,0.0,0.004016064257028112,0.012048192771084338,0.028112449799196786,0.004016064257028112,0.040160642570281124,0.0,0.0,0.004016064257028112,0.004016064257028112,0.0,0.0,0.008032128514056224,0.0,0.008032128514056224,0.0,0.028112449799196786,0.008032128514056224,0.01606425702811245,0.01606425702811245,0.0,0.0,0.012048192771084338,0.0,0.0,0.0,0.004016064257028112,0.0,0.0,0.0,0.008032128514056224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008032128514056224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01606425702811245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kurt_Steele,0.007518796992481203,0.005263157894736842,0.0,0.0015037593984962407,0.0037593984962406013,0.016541353383458645,0.017293233082706767,0.008270676691729323,0.0015037593984962407,0.0015037593984962407,0.007518796992481203,0.0015037593984962407,0.002255639097744361,0.0007518796992481203,0.0037593984962406013,0.002255639097744361,0.0037593984962406013,0.0007518796992481203,0.0007518796992481203,0.0030075187969924814,0.019548872180451128,0.0030075187969924814,0.0,0.0,0.0007518796992481203,0.0007518796992481203,0.011278195488721804,0.02406015037593985,0.0030075187969924814,0.002255639097744361,0.0,0.002255639097744361,0.002255639097744361,0.0,0.0,0.009774436090225564,0.006766917293233083,0.006766917293233083,0.007518796992481203,0.0015037593984962407,0.0015037593984962407,0.007518796992481203,0.017293233082706767,0.014285714285714285,0.0,0.017293233082706767,0.016541353383458645,0.009022556390977444,0.005263157894736842,0.0007518796992481203,0.012030075187969926,0.0,0.009774436090225564,0.012030075187969926,0.09849624060150376,0.0007518796992481203,0.0015037593984962407,0.0030075187969924814,0.0,0.008270676691729323,0.009022556390977444,0.009022556390977444,0.0007518796992481203,0.005263157894736842,0.005263157894736842,0.002255639097744361,0.002255639097744361,0.0015037593984962407,0.015789473684210527,0.06090225563909774,0.016541353383458645,0.0037593984962406013,0.0481203007518797,0.0030075187969924814,0.0007518796992481203,0.0007518796992481203,0.01804511278195489,0.012781954887218045,0.039097744360902256,0.006015037593984963,0.04962406015037594,0.0007518796992481203,0.009022556390977444,0.0007518796992481203,0.0,0.0015037593984962407,0.012030075187969926,0.0007518796992481203,0.0030075187969924814,0.005263157894736842,0.016541353383458645,0.004511278195488722,0.06766917293233082,0.0030075187969924814,0.0007518796992481203,0.004511278195488722,0.010526315789473684,0.0007518796992481203,0.0030075187969924814,0.0037593984962406013,0.0007518796992481203,0.005263157894736842,0.0,0.006015037593984963,0.002255639097744361,0.014285714285714285,0.010526315789473684,0.02330827067669173,0.0037593984962406013,0.0015037593984962407,0.0030075187969924814,0.0,0.0007518796992481203,0.002255639097744361,0.0,0.0,0.0007518796992481203,0.0030075187969924814,0.0,0.0007518796992481203,0.0,0.006015037593984963,0.002255639097744361,0.0007518796992481203,0.0,0.0,0.0,0.0,0.0,0.0,0.004511278195488722,0.0,0.0007518796992481203,0.0007518796992481203,0.0037593984962406013,0.0,0.0007518796992481203,0.0,0.0007518796992481203,0.0,0.004511278195488722,0.0,0.007518796992481203,0.0,0.0,0.0,0.0,0.0015037593984962407,0.002255639097744361,0.0,0.0,0.0,0.0,0.0,0.0007518796992481203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mannadam59,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DougThornton,0.012121212121212121,0.009523809523809525,0.0,0.006926406926406926,0.005194805194805195,0.012121212121212121,0.013852813852813853,0.005194805194805195,0.0008658008658008658,0.0008658008658008658,0.01038961038961039,0.01038961038961039,0.009523809523809525,0.0025974025974025974,0.0025974025974025974,0.0017316017316017316,0.011255411255411256,0.003463203463203463,0.003463203463203463,0.005194805194805195,0.013852813852813853,0.0025974025974025974,0.003463203463203463,0.0,0.0,0.0017316017316017316,0.008658008658008658,0.008658008658008658,0.012121212121212121,0.0,0.006926406926406926,0.0017316017316017316,0.003463203463203463,0.0008658008658008658,0.0025974025974025974,0.01038961038961039,0.006060606060606061,0.0017316017316017316,0.007792207792207792,0.005194805194805195,0.0017316017316017316,0.004329004329004329,0.01471861471861472,0.01818181818181818,0.003463203463203463,0.01038961038961039,0.006926406926406926,0.003463203463203463,0.012987012987012988,0.0025974025974025974,0.025974025974025976,0.0,0.008658008658008658,0.012121212121212121,0.09696969696969697,0.0008658008658008658,0.007792207792207792,0.005194805194805195,0.007792207792207792,0.0008658008658008658,0.01471861471861472,0.008658008658008658,0.009523809523809525,0.0017316017316017316,0.0017316017316017316,0.0025974025974025974,0.007792207792207792,0.008658008658008658,0.009523809523809525,0.047619047619047616,0.019913419913419914,0.009523809523809525,0.009523809523809525,0.0008658008658008658,0.0008658008658008658,0.003463203463203463,0.01645021645021645,0.006926406926406926,0.013852813852813853,0.006060606060606061,0.05108225108225108,0.004329004329004329,0.006926406926406926,0.0008658008658008658,0.0,0.0017316017316017316,0.004329004329004329,0.0017316017316017316,0.004329004329004329,0.0008658008658008658,0.015584415584415584,0.01038961038961039,0.03116883116883117,0.003463203463203463,0.0,0.006060606060606061,0.005194805194805195,0.0008658008658008658,0.0017316017316017316,0.009523809523809525,0.004329004329004329,0.012121212121212121,0.0,0.006926406926406926,0.006926406926406926,0.008658008658008658,0.025108225108225107,0.005194805194805195,0.02683982683982684,0.013852813852813853,0.0008658008658008658,0.0008658008658008658,0.0,0.003463203463203463,0.0,0.0,0.0008658008658008658,0.0025974025974025974,0.0017316017316017316,0.0008658008658008658,0.0,0.007792207792207792,0.0017316017316017316,0.0,0.0008658008658008658,0.0008658008658008658,0.0025974025974025974,0.004329004329004329,0.0,0.0017316017316017316,0.006060606060606061,0.0017316017316017316,0.0,0.0,0.0025974025974025974,0.0,0.0,0.0,0.0008658008658008658,0.0,0.006060606060606061,0.0,0.006926406926406926,0.0,0.0008658008658008658,0.0,0.0,0.0017316017316017316,0.0008658008658008658,0.0,0.0,0.0,0.0,0.0,0.0,0.0008658008658008658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lard001,0.0031479538300104933,0.002098635886673662,0.0031479538300104933,0.04302203567681007,0.0031479538300104933,0.001049317943336831,0.001049317943336831,0.0062959076600209865,0.0,0.001049317943336831,0.01049317943336831,0.001049317943336831,0.0031479538300104933,0.015739769150052464,0.002098635886673662,0.001049317943336831,0.02098635886673662,0.0,0.0,0.002098635886673662,0.013641133263378805,0.0,0.0,0.002098635886673662,0.0,0.002098635886673662,0.012591815320041973,0.005246589716684155,0.0031479538300104933,0.001049317943336831,0.0,0.007345225603357817,0.001049317943336831,0.001049317943336831,0.005246589716684155,0.02098635886673662,0.001049317943336831,0.001049317943336831,0.011542497376705142,0.001049317943336831,0.0,0.002098635886673662,0.011542497376705142,0.011542497376705142,0.0,0.03462749213011543,0.0062959076600209865,0.01049317943336831,0.03462749213011543,0.0,0.02098635886673662,0.0,0.0,0.01049317943336831,0.10912906610703044,0.0,0.002098635886673662,0.004197271773347324,0.0,0.007345225603357817,0.0031479538300104933,0.01049317943336831,0.001049317943336831,0.0031479538300104933,0.0031479538300104933,0.002098635886673662,0.001049317943336831,0.03252885624344176,0.0031479538300104933,0.08814270724029381,0.005246589716684155,0.0031479538300104933,0.012591815320041973,0.001049317943336831,0.002098635886673662,0.002098635886673662,0.008394543546694649,0.00944386149003148,0.001049317943336831,0.001049317943336831,0.048268625393494226,0.001049317943336831,0.013641133263378805,0.0031479538300104933,0.002098635886673662,0.005246589716684155,0.005246589716684155,0.016789087093389297,0.012591815320041973,0.001049317943336831,0.004197271773347324,0.0031479538300104933,0.025183630640083946,0.0031479538300104933,0.0,0.004197271773347324,0.0062959076600209865,0.0,0.004197271773347324,0.0062959076600209865,0.0,0.00944386149003148,0.001049317943336831,0.0,0.06505771248688352,0.0,0.0,0.005246589716684155,0.002098635886673662,0.0062959076600209865,0.001049317943336831,0.002098635886673662,0.0031479538300104933,0.002098635886673662,0.0,0.012591815320041973,0.001049317943336831,0.012591815320041973,0.0,0.0,0.0,0.002098635886673662,0.002098635886673662,0.0,0.0,0.0,0.0031479538300104933,0.001049317943336831,0.002098635886673662,0.007345225603357817,0.002098635886673662,0.0,0.0031479538300104933,0.001049317943336831,0.002098635886673662,0.0,0.0,0.002098635886673662,0.0,0.0,0.005246589716684155,0.0,0.0,0.0,0.0,0.0,0.0,0.002098635886673662,0.001049317943336831,0.0,0.0,0.0,0.0,0.0,0.0,0.001049317943336831,0.0,0.002098635886673662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DickCrack,0.001375515818431912,0.0,0.0018340210912425492,0.04309949564419991,0.002751031636863824,0.0032095369096744614,0.002751031636863824,0.0036680421824850985,0.0018340210912425492,0.0004585052728106373,0.007794589637780834,0.001375515818431912,0.0036680421824850985,0.0004585052728106373,0.0004585052728106373,0.0018340210912425492,0.01054562127464466,0.001375515818431912,0.0009170105456212746,0.01742320036680422,0.007794589637780834,0.0009170105456212746,0.0018340210912425492,0.0004585052728106373,0.0004585052728106373,0.001375515818431912,0.04126547455295736,0.0050435580009170105,0.002751031636863824,0.0009170105456212746,0.001375515818431912,0.006419073819348923,0.0004585052728106373,0.0,0.002751031636863824,0.01192113709307657,0.0009170105456212746,0.001375515818431912,0.002751031636863824,0.0009170105456212746,0.0004585052728106373,0.009628610729023384,0.0018340210912425492,0.04493351673544246,0.001375515818431912,0.018340210912425492,0.002751031636863824,0.0022925263640531865,0.07015130674002751,0.0,0.036680421824850984,0.0004585052728106373,0.001375515818431912,0.0041265474552957355,0.040348464007336084,0.0,0.0018340210912425492,0.013296652911508482,0.0004585052728106373,0.0022925263640531865,0.01192113709307657,0.002751031636863824,0.0018340210912425492,0.0022925263640531865,0.001375515818431912,0.0004585052728106373,0.02246675836772123,0.09995414947271894,0.0004585052728106373,0.05456212746446584,0.001375515818431912,0.0022925263640531865,0.011004126547455296,0.0,0.0,0.012838147638697846,0.03163686382393398,0.0018340210912425492,0.0,0.0009170105456212746,0.009170105456212746,0.0004585052728106373,0.0018340210912425492,0.0,0.0,0.0022925263640531865,0.0022925263640531865,0.002751031636863824,0.002751031636863824,0.0,0.009628610729023384,0.0032095369096744614,0.01879871618523613,0.020174232003668042,0.0,0.002751031636863824,0.007794589637780834,0.0009170105456212746,0.0004585052728106373,0.01192113709307657,0.001375515818431912,0.0036680421824850985,0.0004585052728106373,0.0004585052728106373,0.09995414947271894,0.001375515818431912,0.004585052728106373,0.005960568546538285,0.011462631820265932,0.011462631820265932,0.0032095369096744614,0.0036680421824850985,0.007794589637780834,0.0041265474552957355,0.0,0.012379642365887207,0.0,0.001375515818431912,0.0,0.0,0.0,0.004585052728106373,0.0018340210912425492,0.0,0.0004585052728106373,0.0,0.0,0.0009170105456212746,0.0004585052728106373,0.0,0.0,0.0,0.002751031636863824,0.0009170105456212746,0.0009170105456212746,0.0004585052728106373,0.0,0.0009170105456212746,0.0004585052728106373,0.0004585052728106373,0.0,0.0,0.0,0.0018340210912425492,0.0,0.0,0.0004585052728106373,0.0,0.0,0.0,0.0,0.0,0.0,0.0004585052728106373,0.0,0.0,0.0,0.0004585052728106373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
realalemadrid,0.0010482180293501049,0.0,0.0,0.03459119496855346,0.0,0.0031446540880503146,0.0020964360587002098,0.0010482180293501049,0.0,0.0,0.0010482180293501049,0.0010482180293501049,0.0041928721174004195,0.0,0.0,0.0020964360587002098,0.011530398322851153,0.0,0.0010482180293501049,0.014675052410901468,0.0041928721174004195,0.0,0.0,0.0020964360587002098,0.0020964360587002098,0.0,0.029350104821802937,0.007337526205450734,0.0010482180293501049,0.0010482180293501049,0.0010482180293501049,0.007337526205450734,0.0,0.0,0.0041928721174004195,0.0010482180293501049,0.0010482180293501049,0.0041928721174004195,0.0020964360587002098,0.0,0.0,0.009433962264150943,0.0020964360587002098,0.0649895178197065,0.0020964360587002098,0.015723270440251572,0.0031446540880503146,0.007337526205450734,0.06813417190775681,0.0,0.03459119496855346,0.0,0.0031446540880503146,0.0041928721174004195,0.05870020964360587,0.0010482180293501049,0.0031446540880503146,0.008385744234800839,0.0,0.0010482180293501049,0.011530398322851153,0.0031446540880503146,0.0,0.0020964360587002098,0.0,0.0010482180293501049,0.033542976939203356,0.09853249475890985,0.0,0.05241090146750524,0.0020964360587002098,0.0,0.006289308176100629,0.0031446540880503146,0.0,0.0041928721174004195,0.03668763102725367,0.0,0.0010482180293501049,0.0,0.023060796645702306,0.0,0.0031446540880503146,0.0010482180293501049,0.0010482180293501049,0.0031446540880503146,0.0010482180293501049,0.0020964360587002098,0.0010482180293501049,0.0,0.03039832285115304,0.0,0.007337526205450734,0.02410901467505241,0.0,0.0020964360587002098,0.005241090146750524,0.0010482180293501049,0.0,0.013626834381551363,0.0010482180293501049,0.008385744234800839,0.0,0.0,0.10167714884696016,0.0,0.005241090146750524,0.005241090146750524,0.013626834381551363,0.007337526205450734,0.0031446540880503146,0.0010482180293501049,0.0,0.0041928721174004195,0.0,0.011530398322851153,0.0010482180293501049,0.0010482180293501049,0.0,0.0,0.0,0.0031446540880503146,0.005241090146750524,0.0,0.0010482180293501049,0.0,0.0,0.0,0.0,0.0,0.0010482180293501049,0.0,0.0010482180293501049,0.0020964360587002098,0.0020964360587002098,0.0010482180293501049,0.0,0.0,0.0,0.0,0.006289308176100629,0.0,0.0,0.0010482180293501049,0.0,0.0,0.0,0.0,0.0031446540880503146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
